n_sample,n_network,n_rdds,n_variables,n_coupling_signals,n_rdda_attractors,t_find_attractors_method,n_pair_attractors,t_comp_paris_method,n_attractor_fields,t_optimized_method
470,2,5,4,2,40,1.0201821327209473,308,0.08620834350585938,12,0.3066895008087158
470,3,5,5,2,48,1.277925968170166,398,0.11689996719360352,9,0.2691812515258789
470,4,5,6,2,43,1.2496826648712158,292,0.13311123847961426,3,0.27078771591186523
470,5,5,7,2,52,1.393463373184204,403,0.10969281196594238,28,0.19090652465820312
470,6,5,8,2,64,1.7953002452850342,671,0.1595923900604248,68,1.2391128540039062
470,7,5,9,2,99,2.470425605773926,1782,0.4569823741912842,1060,15.955582618713379
470,8,5,10,2,100,2.4935686588287354,1670,0.410076379776001,640,5.678337574005127
471,1,5,3,2,32,0.7865958213806152,162,0.05480051040649414,4,0.040168046951293945
471,2,5,4,2,46,1.0993034839630127,475,0.11794710159301758,34,0.4315073490142822
471,3,5,5,2,50,1.2334160804748535,387,0.13144207000732422,7,0.3181338310241699
471,4,5,6,2,73,1.5740303993225098,740,0.18388938903808594,68,1.4760222434997559
471,5,5,7,2,90,2.122079849243164,1488,0.37215423583984375,158,8.755625247955322
471,6,5,8,2,68,1.8133430480957031,732,0.2897632122039795,15,1.4473578929901123
471,7,5,9,2,74,1.969935655593872,1027,0.23783349990844727,232,5.796462774276733
471,8,5,10,2,70,2.2208540439605713,909,0.22578978538513184,225,4.911663770675659
472,1,5,3,2,39,0.9562327861785889,277,0.08343148231506348,10,0.33292317390441895
472,2,5,4,2,45,1.1795239448547363,372,0.10190534591674805,29,0.15054965019226074
472,3,5,5,2,50,1.292785406112671,403,0.11435556411743164,40,0.30008363723754883
472,4,5,6,2,34,1.1795566082000732,222,0.07214045524597168,5,0.09490680694580078
472,5,5,7,2,63,1.6093642711639404,546,0.18477106094360352,22,0.3369312286376953
472,6,5,8,2,59,1.6225478649139404,568,0.17185378074645996,14,1.5881099700927734
472,7,5,9,2,99,2.9475908279418945,1096,0.36887645721435547,32,2.7837612628936768
472,8,5,10,2,57,1.7729148864746094,437,0.1285707950592041,19,0.7026898860931396
473,1,5,3,2,28,0.7798027992248535,154,0.050904273986816406,3,0.04726910591125488
473,2,5,4,2,58,1.2099895477294922,611,0.14786195755004883,90,2.0055503845214844
473,3,5,5,2,55,1.2845408916473389,561,0.1498403549194336,54,1.2775697708129883
473,4,5,6,2,90,1.8636350631713867,1362,0.3582725524902344,1552,9.60508680343628
473,5,5,7,2,50,1.4364063739776611,406,0.11176919937133789,21,0.17804813385009766
473,6,5,8,2,44,1.5191011428833008,313,0.0948953628540039,6,0.07677054405212402
473,7,5,9,2,103,2.7469658851623535,1597,0.3782672882080078,2316,112.54000091552734
473,8,5,10,2,71,2.10488224029541,500,0.16892433166503906,34,1.1611974239349365
474,1,5,3,2,42,0.9763534069061279,338,0.09294605255126953,19,0.24849605560302734
474,2,5,4,2,40,1.1306798458099365,292,0.0849299430847168,7,0.2680695056915283
474,3,5,5,2,34,1.0450232028961182,207,0.06545758247375488,9,0.09670710563659668
474,4,5,6,2,50,1.3887872695922852,490,0.12360572814941406,24,1.680903434753418
474,5,5,7,2,49,1.418030023574829,363,0.1065974235534668,5,0.11267614364624023
474,6,5,8,2,95,2.2444918155670166,1386,0.3396477699279785,1024,11.395496845245361
474,7,5,9,2,94,2.5580897331237793,1239,0.37328577041625977,68,7.483304500579834
474,8,5,10,2,55,2.34102201461792,490,0.15518999099731445,18,0.9571735858917236
475,1,5,3,2,45,0.9999818801879883,398,0.10576915740966797,21,0.7489755153656006
475,2,5,4,2,57,1.390449047088623,486,0.13345980644226074,66,0.19275546073913574
475,3,5,5,2,38,1.061424732208252,304,0.07858657836914062,19,0.3412768840789795
475,4,5,6,2,49,1.3720896244049072,470,0.15981745719909668,25,0.5355958938598633
475,5,5,7,2,107,2.3554673194885254,2035,0.5227696895599365,252,27.1354398727417
475,6,5,8,2,92,2.2596800327301025,1319,0.3433558940887451,116,11.417451620101929
475,7,5,9,2,37,1.4819481372833252,264,0.07826113700866699,3,0.06270360946655273
475,8,5,10,2,81,2.3551557064056396,1115,0.33055663108825684,104,2.018737316131592
476,1,5,3,2,33,0.8211731910705566,183,0.05671811103820801,6,0.07768106460571289
476,2,5,4,2,40,1.0323669910430908,309,0.1436910629272461,12,0.10692548751831055
476,3,5,5,2,36,1.1538171768188477,235,0.07527661323547363,12,0.10206747055053711
476,4,5,6,2,48,1.4141733646392822,288,0.09444904327392578,25,0.2983512878417969
476,5,5,7,2,47,1.4641108512878418,401,0.12369489669799805,14,0.2846987247467041
476,6,5,8,2,111,2.691948175430298,2033,0.52219557762146,1012,14.730114221572876
476,7,5,9,2,105,3.069589138031006,1287,0.4002680778503418,175,7.038767576217651
476,8,5,10,2,76,2.3213605880737305,996,0.28805041313171387,88,3.7351815700531006
477,1,5,3,2,30,0.8752310276031494,172,0.05973029136657715,3,0.04471135139465332
477,2,5,4,2,46,1.110900640487671,300,0.09063935279846191,15,0.11486506462097168
477,3,5,5,2,64,1.3802223205566406,706,0.18277812004089355,114,3.0439181327819824
477,4,5,6,2,56,1.540809154510498,441,0.12902545928955078,77,0.3140289783477783
477,5,5,7,2,96,2.135410785675049,1703,0.4389626979827881,464,48.12959146499634
477,6,5,8,2,67,1.7379748821258545,841,0.22095894813537598,152,0.7858033180236816
477,7,5,9,2,96,2.670896291732788,1653,0.40642666816711426,622,35.178914070129395
477,8,5,10,2,87,2.5897912979125977,1236,0.29117894172668457,187,3.008521556854248
478,1,5,3,2,45,1.0071802139282227,384,0.11262249946594238,17,0.2956528663635254
478,2,5,4,2,44,1.1305429935455322,329,0.09429311752319336,10,0.2549571990966797
478,3,5,5,2,48,1.1843228340148926,459,0.12132525444030762,16,0.7801384925842285
478,4,5,6,2,48,1.2935516834259033,438,0.10580611228942871,40,1.2222745418548584
478,5,5,7,2,45,1.4187486171722412,392,0.10967278480529785,40,0.3673982620239258
478,6,5,8,2,83,2.1608588695526123,1231,0.3850977420806885,282,16.297168970108032
478,7,5,9,2,89,2.323840379714966,895,0.261242151260376,292,7.8275439739227295
478,8,5,10,2,62,2.2493503093719482,502,0.19034981727600098,35,0.19244599342346191
479,1,5,3,2,40,0.983182430267334,285,0.0818634033203125,16,0.36740779876708984
479,2,5,4,2,38,1.0109667778015137,223,0.0725717544555664,10,0.07214474678039551
479,3,5,5,2,40,1.1119868755340576,295,0.08801889419555664,6,0.1366100311279297
479,4,5,6,2,44,1.2163968086242676,368,0.09995722770690918,25,0.5709867477416992
479,5,5,7,2,86,2.324702501296997,632,0.15920639038085938,38,0.45980072021484375
479,6,5,8,2,70,1.8428432941436768,945,0.23804378509521484,264,7.841456174850464
479,7,5,9,2,64,1.8774664402008057,771,0.1921215057373047,188,5.701612949371338
479,8,5,10,2,76,2.3123526573181152,889,0.30249595642089844,33,7.194255352020264
480,1,5,3,2,35,0.8464856147766113,261,0.07401394844055176,7,0.18703937530517578
480,2,5,4,2,52,1.213399887084961,470,0.12785601615905762,12,0.26468801498413086
480,3,5,5,2,58,1.3960750102996826,504,0.14435458183288574,7,1.3320622444152832
480,4,5,6,2,32,1.0995068550109863,198,0.06696438789367676,8,0.06686782836914062
480,5,5,7,2,39,1.265113353729248,285,0.08945488929748535,7,0.0903472900390625
480,6,5,8,2,73,1.9435508251190186,896,0.2231767177581787,344,2.518162727355957
480,7,5,9,2,49,1.621373176574707,463,0.12239575386047363,56,0.695671558380127
480,8,5,10,2,95,2.661639928817749,1610,0.44366884231567383,844,70.97353744506836
481,1,5,3,2,32,0.8424735069274902,213,0.06093001365661621,5,0.09311342239379883
481,2,5,4,2,32,0.960005521774292,186,0.06022834777832031,6,0.06980705261230469
481,3,5,5,2,49,1.3426029682159424,395,0.1083827018737793,20,0.15009403228759766
481,4,5,6,2,74,1.6497509479522705,825,0.21402955055236816,28,2.181236743927002
481,5,5,7,2,60,1.6930108070373535,666,0.17188644409179688,44,1.9504709243774414
481,6,5,8,2,52,1.5510590076446533,369,0.11212468147277832,26,0.4212620258331299
481,7,5,9,2,83,2.2411105632781982,1048,0.2740652561187744,312,15.202949285507202
481,8,5,10,2,105,2.8984341621398926,1872,0.46240806579589844,448,12.65425419807434
482,1,5,3,2,33,0.9657583236694336,184,0.0596315860748291,4,0.06408882141113281
482,2,5,4,2,39,1.01450514793396,285,0.08047986030578613,16,0.2745523452758789
482,3,5,5,2,47,1.2944154739379883,373,0.13112401962280273,15,0.1333777904510498
482,4,5,6,2,66,1.5438470840454102,720,0.17739558219909668,155,1.7015447616577148
482,5,5,7,2,71,1.640226125717163,854,0.2138652801513672,112,8.26011848449707
482,6,5,8,2,94,2.2781612873077393,989,0.2634108066558838,142,17.723029136657715
482,7,5,9,2,49,1.5342183113098145,423,0.12958669662475586,26,0.4231860637664795
482,8,5,10,2,63,1.9439187049865723,714,0.18308591842651367,120,2.019648551940918
483,1,5,3,2,48,1.021028757095337,498,0.1220555305480957,28,0.4634995460510254
483,2,5,4,2,38,1.0476043224334717,284,0.09079527854919434,17,0.13153433799743652
483,3,5,5,2,37,1.0115301609039307,228,0.07285737991333008,7,0.055214643478393555
483,4,5,6,2,44,1.2484471797943115,350,0.08825850486755371,36,0.2969527244567871
483,5,5,7,2,57,1.6887009143829346,440,0.13796138763427734,29,0.3774261474609375
483,6,5,8,2,49,1.4733741283416748,460,0.12697911262512207,117,0.8449718952178955
483,7,5,9,2,98,2.7733473777770996,1471,0.4882028102874756,390,6.794739484786987
483,8,5,10,2,76,2.222787857055664,1205,0.26227450370788574,585,6.9270241260528564
484,1,5,3,2,36,0.9536333084106445,225,0.07229781150817871,7,0.08374214172363281
484,2,5,4,2,37,1.0250871181488037,227,0.06710577011108398,7,0.026432514190673828
484,3,5,5,2,40,1.076737642288208,277,0.0853281021118164,18,0.15155458450317383
484,4,5,6,2,37,1.1641640663146973,256,0.07755374908447266,8,0.05192756652832031
484,5,5,7,2,73,1.7194788455963135,969,0.2880892753601074,124,8.740171909332275
484,6,5,8,2,42,1.3811564445495605,292,0.09810233116149902,4,0.1314840316772461
484,7,5,9,2,69,2.0046567916870117,693,0.183150053024292,95,3.9612514972686768
484,8,5,10,2,80,2.207092761993408,1158,0.30562734603881836,186,5.224562406539917
485,1,5,3,2,45,0.9733390808105469,386,0.0960245132446289,20,0.6907224655151367
485,2,5,4,2,45,1.0409369468688965,381,0.1096487045288086,14,0.6426665782928467
485,3,5,5,2,77,1.6294620037078857,1123,0.2851576805114746,304,7.606791973114014
485,4,5,6,2,48,1.3917255401611328,386,0.11072683334350586,36,0.24057221412658691
485,5,5,7,2,63,1.6568107604980469,628,0.15355658531188965,20,0.5611355304718018
485,6,5,8,2,79,2.0557003021240234,1182,0.35126590728759766,386,7.251974582672119
485,7,5,9,2,47,1.405902624130249,416,0.1159367561340332,12,1.011399269104004
485,8,5,10,2,63,2.1686878204345703,595,0.168776273727417,104,0.3769090175628662
486,1,5,3,2,45,1.019901990890503,309,0.08724570274353027,12,0.15795636177062988
486,2,5,4,2,60,1.2531623840332031,776,0.1737353801727295,93,3.4401965141296387
486,3,5,5,2,57,1.388634443283081,654,0.18248319625854492,42,0.4470095634460449
486,4,5,6,2,43,1.19954252243042,291,0.08575963973999023,14,0.12932085990905762
486,5,5,7,2,48,1.2868778705596924,336,0.0923614501953125,32,0.17393922805786133
486,6,5,8,2,104,2.5458569526672363,1482,0.3874959945678711,286,11.914342880249023
486,7,5,9,2,102,3.0087761878967285,1634,0.47395825386047363,207,14.503495931625366
486,8,5,10,2,54,1.9095923900604248,552,0.1493847370147705,41,2.1974849700927734
487,1,5,3,2,38,0.9095840454101562,241,0.07815170288085938,16,0.1476593017578125
487,2,5,4,2,41,1.1140015125274658,296,0.1280677318572998,7,0.14782381057739258
487,3,5,5,2,64,1.5636756420135498,633,0.16790032386779785,136,0.5045738220214844
487,4,5,6,2,72,1.7859854698181152,965,0.2503626346588135,190,8.726584672927856
487,5,5,7,2,48,1.3843424320220947,317,0.10431885719299316,10,0.05376601219177246
487,6,5,8,2,44,1.4941051006317139,354,0.10602593421936035,16,0.30695509910583496
487,7,5,9,2,106,2.8840973377227783,1736,0.4610860347747803,580,28.208838939666748
487,8,5,10,2,117,3.799046039581299,1775,0.5821764469146729,446,6.0045554637908936
488,1,5,3,2,31,0.8910748958587646,183,0.05543088912963867,7,0.05298447608947754
488,2,5,4,2,35,0.9588320255279541,204,0.0588994026184082,6,0.04485774040222168
488,3,5,5,2,50,1.190476417541504,476,0.12074995040893555,70,1.4150991439819336
488,4,5,6,2,47,1.3592793941497803,343,0.10344481468200684,32,0.16417503356933594
488,5,5,7,2,65,1.8775591850280762,675,0.2354717254638672,32,1.0747182369232178
488,6,5,8,2,71,2.0533664226531982,785,0.2456495761871338,215,2.5555474758148193
488,7,5,9,2,61,1.8939416408538818,655,0.16835308074951172,68,2.376427412033081
488,8,5,10,2,72,2.4032397270202637,617,0.1949777603149414,30,0.2638843059539795
489,1,5,3,2,38,0.9184877872467041,292,0.11039853096008301,19,0.23431921005249023
489,2,5,4,2,41,1.0141515731811523,312,0.08609271049499512,21,0.1291048526763916
489,3,5,5,2,63,1.5022635459899902,677,0.1756114959716797,156,5.367460012435913
489,4,5,6,2,44,1.206500768661499,293,0.09667229652404785,10,0.0962371826171875
489,5,5,7,2,49,1.4032487869262695,439,0.12775111198425293,10,0.6639664173126221
489,6,5,8,2,67,1.7238614559173584,760,0.20232558250427246,164,2.812523365020752
489,7,5,9,2,56,1.875366449356079,464,0.12485885620117188,15,0.17750048637390137
489,8,5,10,2,66,2.0185012817382812,770,0.195526123046875,36,6.23459005355835
490,1,5,3,2,47,1.0237782001495361,417,0.10753321647644043,18,0.3890197277069092
490,2,5,4,2,28,0.8990275859832764,158,0.05517578125,2,0.03610491752624512
490,3,5,5,2,69,1.6019580364227295,829,0.22803187370300293,100,2.794646978378296
490,4,5,6,2,45,1.2407310009002686,331,0.10880708694458008,14,0.12298440933227539
490,5,5,7,2,38,1.187469244003296,245,0.07575082778930664,4,0.12269139289855957
490,6,5,8,2,74,2.0556395053863525,1028,0.2695488929748535,152,4.551069974899292
490,7,5,9,2,86,2.285494804382324,1085,0.28661108016967773,126,3.483271360397339
490,8,5,10,2,68,2.4643843173980713,734,0.2119464874267578,98,6.158086776733398
491,1,5,3,2,34,0.8594050407409668,190,0.06180906295776367,5,0.07039403915405273
491,2,5,4,2,57,1.290400743484497,570,0.1520535945892334,8,0.7713589668273926
491,3,5,5,2,33,1.046018123626709,182,0.06373167037963867,4,0.0695805549621582
491,4,5,6,2,77,1.783240795135498,1011,0.30486273765563965,128,6.027801752090454
491,5,5,7,2,82,2.05783748626709,1203,0.38741350173950195,36,6.5523810386657715
491,6,5,8,2,72,1.7580535411834717,908,0.24757814407348633,176,5.061972379684448
491,7,5,9,2,47,1.6402511596679688,328,0.10370707511901855,8,0.18513059616088867
491,8,5,10,2,67,2.1194093227386475,856,0.25325489044189453,80,3.5773990154266357
492,1,5,3,2,40,0.8441059589385986,300,0.08109736442565918,26,0.20104169845581055
492,2,5,4,2,30,0.9234108924865723,141,0.052085161209106445,5,0.04540538787841797
492,3,5,5,2,52,1.1764249801635742,425,0.1194922924041748,19,1.216444492340088
492,4,5,6,2,63,1.5364067554473877,734,0.1827075481414795,108,1.838425874710083
492,5,5,7,2,72,1.7860102653503418,785,0.1968851089477539,248,0.9834260940551758
492,6,5,8,2,97,2.3165175914764404,1171,0.310624361038208,170,10.784975290298462
492,7,5,9,2,98,2.952970266342163,1090,0.4243295192718506,698,29.53869128227234
492,8,5,10,2,61,1.879591941833496,672,0.1915297508239746,25,0.49558520317077637
493,1,5,3,2,42,0.9326412677764893,319,0.09324383735656738,15,0.24895572662353516
493,2,5,4,2,42,1.1045444011688232,330,0.09012103080749512,8,0.1069333553314209
493,3,5,5,2,46,1.203064203262329,384,0.10050773620605469,15,0.2489185333251953
493,4,5,6,2,84,1.8667333126068115,1058,0.2802608013153076,148,3.934833288192749
493,5,5,7,2,56,1.58408522605896,524,0.16009044647216797,30,1.9504010677337646
493,6,5,8,2,83,1.9902546405792236,1438,0.34981513023376465,163,6.850538015365601
493,7,5,9,2,76,2.2094197273254395,1190,0.27306151390075684,237,14.62895941734314
493,8,5,10,2,100,3.0923349857330322,1259,0.41942548751831055,108,4.279498100280762
494,1,5,3,2,39,0.9740142822265625,256,0.07071328163146973,13,0.07618045806884766
494,2,5,4,2,42,1.053269863128662,347,0.08942580223083496,24,0.3585519790649414
494,3,5,5,2,31,1.0093650817871094,172,0.09350037574768066,10,0.14951562881469727
494,4,5,6,2,46,1.3542428016662598,354,0.09421753883361816,22,0.3882608413696289
494,5,5,7,2,70,1.7663121223449707,943,0.242997407913208,150,4.8420281410217285
494,6,5,8,2,75,2.0261037349700928,862,0.20885276794433594,44,3.8438832759857178
494,7,5,9,2,52,1.5819182395935059,529,0.1433093547821045,14,0.9157311916351318
494,8,5,10,2,49,1.7843608856201172,547,0.13704991340637207,51,1.10103178024292
495,1,5,3,2,31,0.8487191200256348,197,0.07213521003723145,6,0.10307717323303223
495,2,5,4,2,42,1.1210582256317139,308,0.07963347434997559,28,0.31502676010131836
495,3,5,5,2,41,1.0881316661834717,327,0.09076333045959473,14,0.12920451164245605
495,4,5,6,2,70,1.7034106254577637,782,0.22118592262268066,84,3.289351463317871
495,5,5,7,2,51,1.3548593521118164,494,0.11944580078125,36,0.6601593494415283
495,6,5,8,2,76,1.8747854232788086,950,0.2485051155090332,212,6.045670986175537
495,7,5,9,2,82,2.277581214904785,1087,0.3494701385498047,560,6.5072712898254395
495,8,5,10,2,73,2.435458183288574,646,0.2332000732421875,54,2.2747440338134766
496,1,5,3,2,29,0.858403205871582,152,0.053150177001953125,2,0.028534650802612305
496,2,5,4,2,39,1.0242512226104736,231,0.07178401947021484,5,0.17388916015625
496,3,5,5,2,60,1.3142344951629639,677,0.16239118576049805,96,4.356696367263794
496,4,5,6,2,77,1.7974803447723389,802,0.2484455108642578,34,0.4759836196899414
496,5,5,7,2,72,1.9229049682617188,751,0.2224442958831787,88,2.3765318393707275
496,6,5,8,2,74,2.099104166030884,836,0.3060009479522705,34,1.9440186023712158
496,7,5,9,2,62,1.887848138809204,562,0.16060781478881836,31,0.7331423759460449
496,8,5,10,2,62,1.9167969226837158,584,0.1608262062072754,16,1.7287514209747314
497,1,5,3,2,34,0.867344856262207,214,0.06471872329711914,6,0.050688743591308594
497,2,5,4,2,59,1.3008456230163574,542,0.1536872386932373,20,0.3924996852874756
497,3,5,5,2,93,1.8503284454345703,1431,0.32822465896606445,1050,34.62155365943909
497,4,5,6,2,40,1.2629132270812988,261,0.07586812973022461,20,0.13844084739685059
497,5,5,7,2,72,1.7153995037078857,1062,0.3151051998138428,590,8.641145706176758
497,6,5,8,2,54,1.4900038242340088,505,0.14367103576660156,44,0.18804311752319336
497,7,5,9,2,99,2.7249481678009033,966,0.28394651412963867,112,2.9924068450927734
497,8,5,10,2,45,1.540769100189209,350,0.11201000213623047,4,0.3015413284301758
498,1,5,3,2,40,0.8852686882019043,295,0.07831692695617676,5,0.16608881950378418
498,2,5,4,2,38,1.023216724395752,284,0.07879281044006348,21,0.17412710189819336
498,3,5,5,2,64,1.4679701328277588,818,0.22844958305358887,40,0.6864948272705078
498,4,5,6,2,72,1.6471617221832275,961,0.2299177646636963,561,11.819813013076782
498,5,5,7,2,56,1.4756557941436768,558,0.14506101608276367,52,1.5375568866729736
498,6,5,8,2,69,2.1385512351989746,444,0.13316869735717773,67,0.8113908767700195
498,7,5,9,2,77,2.2321999073028564,932,0.25994110107421875,120,3.3049886226654053
498,8,5,10,2,107,2.888479709625244,1876,0.4397287368774414,924,59.70850992202759
499,1,5,3,2,38,0.8963124752044678,309,0.08552336692810059,16,0.2666161060333252
499,2,5,4,2,31,0.9631078243255615,187,0.06359386444091797,4,0.07841277122497559
499,3,5,5,2,44,1.2050421237945557,360,0.10136675834655762,8,0.11994385719299316
499,4,5,6,2,46,1.4226970672607422,332,0.13154864311218262,34,0.22925066947937012
499,5,5,7,2,70,1.7090561389923096,914,0.20784258842468262,38,0.4884762763977051
499,6,5,8,2,106,2.5252797603607178,1786,0.5042884349822998,900,40.39233589172363
499,7,5,9,2,46,1.5918529033660889,275,0.09407711029052734,11,0.11059260368347168
